552,-793,-28577
812,3080,-27873
304,-841,-30593
304,-353,-14065
564,-1729,9791
548,-825,4991
268,-129,-6921
318,-381,-15105
318,-481,-15169
800,-2033,9982
288,3208,-30209
556,-865,-30465
312,3080,-30209
820,3080,4128
312,-889,-27873
312,-993,-28449
548,-801,-30209
804,-1985,5119
800,-1777,9919
552,-865,-14097
556,3208,-28513
816,-2033,-13873
804,-2001,5119
312,-969,-30465
544,-825,4991
800,-961,4223
784,-1777,5119
304,3080,4991
800,-1017,-30337
304,3208,5024
808,-961,-30209
304,-969,-27745
544,-825,-30209
288,3208,-30209
304,-2001,4351
312,3080,4991
304,-381,-15297
808,-2033,5119
808,-961,-27745
552,-833,-30465
804,-1745,4351
804,-1985,9791
304,-929,-30337
316,-1017,2304
312,-381,-15329
800,-1777,5119
548,-897,4735
544,-825,-27873
800,-2033,8446
804,-1777,9919
556,-793,-30337
816,-1017,-14321
804,-2033,9728
288,-873,-15105
552,-889,-27681
544,-833,4864
800,-993,-30209
304,-381,-7161
312,3112,-27681
816,-1017,-30337
804,-1969,5119
800,6416,19582
304,-449,-13937
808,-1777,8255
808,-961,-30337
304,-921,-27809
312,-1017,-30401
304,-385,2048
288,-889,-13937
548,-1649,5119
544,-1905,8192
804,-1777,9791
812,6160,8255
548,3304,-27873
560,3208,4896
804,-961,-27745
288,-873,-30209
548,-1617,5119
304,3080,-27745
804,-1777,9791
808,-1985,5119
316,-449,-14065
560,-257,-14257
288,3208,-30465
792,-1777,5119
288,-993,-30465
548,-1905,9728
304,-353,-15329
304,1668,-30401
312,-969,-27745
556,-777,-28449
288,-889,-30209
288,-353,-15233
552,-865,-27681
804,-993,2432
304,-353,-15329
304,-625,-13873
564,-897,-27745
548,-793,-13841
800,-961,-27873
552,6288,9982
552,3208,-28449
304,-889,2304
304,-857,-14065
812,-2033,9919
552,-793,-27873
288,-873,4991
804,-961,-27873
288,-953,-27873
304,-449,-15297
808,-993,-30401
804,-993,-30337
304,-1017,4256
548,-793,-15105
804,-993,-30209
288,-873,4096
548,3272,-30465
304,1668,-27873
808,6160,5119
804,-993,-27745
560,3208,-30209
552,-801,4991
800,-2033,8255
304,3176,5024
316,-449,-14065
304,1668,-28641
304,-865,-27809
804,-2001,5119
304,-449,-14001
288,-889,5119
288,-353,-14001
552,-801,-30337
312,-969,-30593
816,3080,9791
804,-3809,8446
556,-889,4991
548,-801,5119
796,3080,9792
288,-369,-14225
800,-1017,-27809
560,6224,19582
804,6160,4351
288,-353,-14065
304,-449,-15233
548,-569,-27873
288,-369,-13873
804,-2001,9791
312,3112,-27745
304,-385,-15297
288,-857,-30209
804,-2033,4351
560,-1681,4351
548,-825,-15105
304,-353,-15297
560,-257,-7161
316,-449,-14033
304,-381,-15297
804,-1985,9791
804,-961,-13873
548,-1617,5119
804,-993,-27681
304,-889,-27745
560,-793,-28513
318,-1017,4256
304,-385,-14065
288,-353,-14001
288,-2033,9791
556,-1649,5119
804,-993,-30209
804,-1985,-30465
304,-889,-30401
560,-257,2304
804,-961,-30209
288,3208,5119
548,-865,-27873
304,-993,-13841
804,-993,-30337
808,-993,-27873
318,-449,-15297
304,-905,-13841
288,-353,-15233
804,-2033,9982
548,-1649,4351
288,-369,-15329
304,-1905,4991
812,-993,-14321
556,3208,-27745
556,-793,-30465
804,-1745,19582
548,-1905,9791
560,3208,-27681
304,1668,-30401
816,-2033,4991
304,-381,1024
564,-1649,8255
804,-2033,5119
288,-873,4991
548,-777,-15105
304,-449,-13969
304,-369,1024
808,-2193,9919
312,-449,-15233
548,-777,-27681
288,-889,5119
800,-2001,5119
548,-793,-28513
556,-889,-27745
304,-865,-30657
804,-993,-30593
560,-897,-30465
548,-793,-15105
288,-369,-14193
792,-1777,5119
560,-889,-30337
812,-1017,-27809
304,-889,-30337
304,-889,-30337
312,-993,-30209
548,3272,-30209
800,-1745,19582
544,-257,-14001
564,-1969,5119
304,-381,-15297
800,-1985,8383
808,-961,-14129
548,-825,-27873
804,-993,-30209
800,-961,-27681
556,-257,-14065
304,-969,-30337
304,1668,2320
804,-2001,9982
304,-969,4864
544,-801,-15105
288,-889,-30209
288,-889,2432
552,-777,-14065
304,-385,-15297
796,-2033,9279
288,-873,-27873
556,-865,4096
544,-825,4735
800,3080,-30465
812,3080,4896
316,-449,-15329
304,-381,-14065
804,-3809,9982
800,-961,-27681
552,-889,-30209
800,-2033,4991
804,-2033,5119
804,3080,4991
318,-969,-28513
304,-385,-15297
808,-1777,9791
548,-1649,19582
552,-825,-30209
804,3080,-27681
304,-353,1024
816,2824,5119
316,-449,-15297
804,6416,9982
288,-889,-30209
544,-889,-27681
544,-833,-30209
800,-1017,-30593
304,-369,-15329
312,-449,-14001
552,-793,-28449
800,-1729,5119
288,-1905,8255
544,-865,-30209
304,-889,-27745
304,-353,-15297
304,-889,2432
312,-969,-30337
304,-929,-13937
804,6416,19582
556,-1681,5119
548,-1905,9791
304,-381,-14065
304,-889,-14065
820,-1017,-30401
304,-1017,-13873
288,-353,2192
288,-873,-30209
304,3080,5024
556,6288,4351
556,-257,-15329
820,-2033,9919
548,-865,-13873
548,-825,-15105
804,-1777,5119
288,3208,-30465
556,-833,-30337
564,-865,-30401
812,-2033,4991
804,-993,-27681
552,-865,9919
548,-801,-27873
288,-889,-30209
804,-961,5024
564,3208,4991
304,1668,-27809
304,-353,-14065
808,-993,-30337
552,-889,-28641
544,-825,4991
800,-2001,9791
304,-381,-15329
564,-889,-30401
304,-385,-15297
288,-1905,9791
800,-961,-27745
548,-833,-27873
800,3080,-30209
804,-961,-27681
304,-369,-15329
318,-969,-30337
304,-905,-30337
288,-889,-27681
556,3208,9792
548,-825,-30209
288,1668,-30657
304,-873,-30401
820,-1017,-30337
304,-381,-15297
808,-1777,5119
800,-1777,9791
288,-993,4991
544,-825,-30209
288,1668,-30401
304,-369,-7161
564,-897,-28513
552,-777,-27681
288,3208,-30209
288,-353,-13937
548,3208,-30209
804,3080,-27745
812,-961,-30337
304,-369,-15329
312,-449,-14001
556,-777,-13873
800,-1729,5119
556,3208,8256
552,-833,-30209
304,-381,-14321
820,-961,-28065
304,-889,-30401
316,3112,4991
288,-865,-30209
288,-889,4991
552,3208,-30209
552,-825,-13873
812,-1017,-27745
816,-993,-30401
560,-889,-27809
552,3272,-27681
288,-353,-15233
288,-353,-896
552,-1905,9982
304,-2001,5119
312,-889,-30401
312,-369,1024
304,3080,-30465
548,3272,-27745
800,6160,19582
800,-1729,8255
560,-865,-27809
304,-381,-14065
800,-2033,9791
804,-2001,9791
544,-889,-27873
544,-833,4864
800,-2033,9791
552,-825,-27745
304,6160,9791
304,-385,-15297
804,-2033,4863
288,-873,-27681
544,-825,-27873
288,1668,-13937
796,-961,5024
552,-801,-30337
312,-2033,5119
304,-385,-14033
804,-961,-27681
304,-1777,9279
548,-1873,9791
288,-873,-28641
800,6160,16510
556,-793,-14065
560,-777,-30401
804,-961,-30465
288,-353,-13905
548,6288,9470
556,-865,-27873
288,-873,-30209
304,-953,2048
312,-2545,9982
820,3080,4991
820,-993,-27681
808,-1777,19582
556,-825,-27873
812,-1777,5119
820,-2033,5119
564,-1033,-30209
312,-993,-30337
304,-921,-13841
808,-993,-27873
544,-801,-30209
556,3208,-27681
804,-993,-14065
808,-1985,-27873
304,-889,-27873
312,-1017,-27745
804,-961,-30209
288,-353,-15233
544,-833,-28449
556,3208,4991
804,-2033,-27745
304,-381,2304
312,-993,-30593
304,-921,-27681
808,3080,9791
804,-993,-30209
552,-793,-30273
304,1668,-30401
304,-889,2304
304,1668,2320
312,-993,-30209
544,-777,4991
288,1668,-30337
804,3080,-27745
564,-1937,-28641
560,-257,-7161
804,-1985,5119
804,-1777,5119
544,-1937,5119
288,-353,-15233
796,-961,-30209
556,-1873,5119
556,6288,9791
304,-905,-30337
312,-369,-14033
304,3080,-27681
552,-1649,5119
288,-889,-15105
808,6416,19582
304,-993,-30401
552,-825,-30401
800,-1017,-27745
804,-993,-27745
288,-929,4223
304,-993,-27873
288,-889,-30209
796,6160,5119
312,-969,-28577
808,3080,4223
288,3208,-30209
808,-1745,8255
556,-865,-13841
288,-953,-15105
812,-1777,8255
312,-369,-7161
564,-897,-30593
304,-381,-15297
800,6416,9982
800,-961,-30209
552,3272,-30209
552,-777,5024
304,-369,-14033
816,-993,-14065
304,-449,2304
544,-793,-30209
288,-873,-15105
544,-889,4991
548,-825,-13873
808,3080,4991
812,-2001,4991
808,-993,-14065
304,-921,-27937
800,-4065,19582
804,6160,19582
544,-865,-27745
552,-1905,5119
812,-993,-27809
304,-369,-14033
316,-993,-27809
304,-921,-27681
808,-2001,9791
808,-1777,9791
304,-1777,9791
304,-381,-15297
820,6160,5119
804,-993,5024
304,-1017,-15105
548,3272,9792
288,-889,-27873
556,-1617,9791
556,-1873,5119
304,3176,4223
808,-993,-28449
804,-961,-30209
552,-865,-27873
792,-961,-14097
288,-865,-27681
556,-833,-30337
564,-865,-14065
312,-381,-14033
812,-2001,5119
304,6416,8446
304,3144,9791
800,3080,-30209
800,-2001,5119
304,-905,-28513
316,3080,4896
800,-961,-27681
800,-2001,9791
552,-865,-30209
544,-825,4991
536,-257,-13937
804,-2033,9791
304,-969,-27745
808,-1017,-13873
804,6416,19582
288,-873,-13873
304,-449,-13969
548,-801,-27681
808,-2033,4351
816,-1273,-27745
312,-969,-27809
304,-905,-27681
812,-1777,5119
804,-1745,5119
548,3272,-30209
808,-1017,-27681
812,-993,-30337
816,-993,2304
312,-449,-15297
548,-257,2304
804,-1777,9791
544,-865,-27873
548,-825,-30337
804,-1017,2432
304,-873,-30337
304,-369,-14033
548,-801,-27681
800,-1777,5119
804,-961,-27873
304,3080,8255
552,-833,-30209
304,1668,-27873
304,-369,1024
312,3080,-28449
556,3272,-30465
288,-889,4991
796,-2001,9728
552,3208,5024
808,-1017,-27809
816,-2033,4608
812,6160,5119
304,3080,-27681
552,3272,-27681
804,-961,-27873
548,-865,-27745
556,-1873,8383
812,-1273,-27745
800,-993,-27873
804,-993,-13937
552,3208,-27681
288,-353,-15233
288,-353,-14001
304,-2033,9919
544,-833,2304
304,-385,-15329
304,-381,-15297
556,6544,8446
552,-833,-15105
804,-2001,18558
804,-961,-27745
564,-833,-27681
312,-961,-27809
304,-369,-14033
804,-1745,5119
552,-825,-27873
304,-2033,5119
288,-889,-30209
304,3176,4991
304,-993,-30337
816,-1017,-27681
808,-1745,9791
288,-889,-13841
548,-825,-27873
804,-993,-30337
812,6160,9792
304,-385,-15297
312,-2001,9728
304,-381,-14065
800,-1777,5119
544,-833,-30209
556,-1649,9791
304,1668,-27809
304,-873,-30337
556,-257,-14065
564,-833,-27809
808,-993,-28449
288,-353,-15233
288,-921,-30209
560,-889,-28449
804,-2033,5119
812,-2033,4351
304,-2033,4991
556,-777,-27873
800,-993,4096
288,-369,-14001
548,-777,2176
304,3080,4991
808,-2033,9728
812,-1017,-14065
304,-993,-28513
548,-793,4991
804,3080,5119
784,3080,9791
564,-897,-27745
816,-1017,-27809
812,-961,-27809
812,-993,2304
560,-865,-30209
548,-793,-30209
800,-993,-30209
800,-1017,-13937
560,-1937,5119
304,-381,-14033
800,-2033,5119
800,-2001,9791
544,-793,-30209
288,-369,-13937
288,-889,-30337
556,-777,-27745
560,3208,4991
312,-905,-28513
808,-961,-30209
304,-993,-30209
552,-833,-28449
808,-1777,9919
304,-353,-14033
312,-905,-14065
816,-1017,-27681
304,-353,2304
800,-961,-30209
548,-1649,19582
544,-833,-30209
288,-889,-28449
552,-793,-30337
552,-889,-30337
548,-777,5024
804,-993,-28577
288,-369,-13969
288,-1777,9791
796,-1017,-30209
812,-2033,9728
304,-905,-30401
312,-2033,-13841
304,-921,-27745
808,-2033,9728
544,-777,-27681
318,-993,-27681
304,-889,-13841
816,-1969,5119
820,-2001,-27873
318,3080,-27681
804,-961,4991
804,-961,5024
304,-953,-28449
304,-2033,9791
304,-369,-15329
812,-2033,4864
560,-865,4864
548,-793,-30209
288,-889,-30209
792,-2033,5119
548,-833,-27745
552,-865,-27745
304,-889,2304
812,-993,-30401
560,-1905,8255
552,-801,-15105
804,3080,8255
288,-889,-15105
560,-1905,4991
816,-1017,-30401
800,-961,-27745
288,-889,-13873
556,-865,-30209
288,3144,-27681
804,-1777,8255
304,-929,-27809
556,-897,-27809
304,-385,-30401
808,-961,-27745
800,-993,-30209
544,-825,-30209
288,-381,-15233
804,-993,-30337
812,3080,4223
564,3208,4223
564,-777,-13841
804,-961,-15105
304,-1777,5119
548,-833,-15105
812,3080,-27681
816,-961,-30337
312,-625,-14097
304,-905,-27745
800,6416,9982
288,-865,4991
556,-865,-13873
544,-825,-27745
804,-993,-27873
800,-993,-30401
304,3080,-28449
544,-777,-27681
800,-2001,8255
288,-889,4991
288,3080,9792
544,-793,-27873
808,-1017,-30401
808,-993,-28641
304,3080,4991
552,-793,-27681
304,-873,-28641
304,-993,-30209
544,3272,-28641
304,-905,-30401
304,-889,-30337
304,-353,-15297
304,-929,-30529
812,-2001,8446
792,-1713,9791
548,-793,-30337
312,-449,-15297
304,-889,-30337
288,-857,5024
304,-1777,9791
544,-777,4991
288,-381,-15233
288,-369,-13969
544,-257,-14065
304,-449,-14065
800,-961,-27681
304,-381,-13969
564,-1649,9791
288,-921,-15105
548,-777,-27873
812,-1017,-13873
316,-993,-14065
304,3144,-27873
304,-873,-30337
804,-1777,9791
552,-865,-13873
560,-833,-15105
304,3208,4223
552,-793,-30337
564,-1873,-30209
304,-381,-14321
804,-961,-27745
796,-961,-30209
544,-865,-30593
800,-2033,5119
808,-961,-27809
304,-2033,4351
304,-953,-30337
304,-381,2304
288,-381,-13937
288,-921,-30337
552,-865,-27681
804,-1017,-28577
804,-2001,4991
560,-257,-7161
560,-257,-14257
304,-369,-15233
288,3208,-30209
288,-905,-13937
304,-449,-15233
812,-993,-28513
812,-2001,5119
304,-1017,2176
288,-921,-30209
288,-873,4991
796,-1745,5119
548,-825,-30593
812,2824,5119
304,-889,-27745
808,-993,-30593
304,-1745,5119
544,3304,9791
804,-1017,-27873
552,-257,-14001
312,-1017,-27681
816,-1017,-30337
304,-889,-30337
812,-2033,5119
564,-1649,8383
288,-905,-27873
288,-889,-30209
812,-993,-27809
316,-969,-30401
304,-905,5024
288,-889,-27745
304,-449,2448
544,-793,4864
796,-1745,9791
804,-2001,4864
552,-801,2048
304,-385,-14065
804,-961,-30209
288,-353,-15233
544,-865,-27681
304,-993,-30337
808,-993,-27681
564,-1841,4991
564,-833,-27745
560,-257,-14065
304,-381,-15233
804,-2001,9791
548,-777,-13873
804,-1777,9919
808,-1985,9728
564,-793,2304
564,-865,2432
812,-1017,-15105
812,3080,8255
288,-953,-15105
288,-993,-30273
804,3080,4896
304,-873,-27745
304,-369,-14065
312,-449,-14001
800,-1745,5119
288,-873,-13841
548,-825,-13873
548,-1873,4991
304,-381,-14033
820,-961,-27745
312,-2033,5119
304,3144,-28449
804,-1985,9791
288,-857,-30209
304,-2033,9982
560,-833,-27873
304,3208,8255
304,-369,-15297
304,-1745,9279
548,3272,9791
288,1668,-30337
288,-369,-14065
304,-1249,-30209
304,-381,-14065
812,-2033,4864
288,-369,-15297
548,-1905,9791
544,-801,-15105
288,-889,-27745
548,-257,-14065
316,-1017,-30337
312,-381,-15329
304,-353,-15297
804,-1777,8255
548,-801,-15105
804,3080,4256
804,-2033,9728
304,-369,-15297
312,-449,-15297
552,-257,-15297
804,-1745,9919
552,3208,-30209
540,-793,-30209
792,-1017,-27681
808,3080,4991
808,-2033,5119
552,-777,-27809
804,-2033,9791
800,-1777,9919
548,-865,4991
552,-801,-30209
288,-381,-14257
304,-889,-28641
312,-2033,5119
556,-793,-27745
800,-4065,9982
812,6160,9982
304,-993,-13873
304,-889,4256
820,-961,-14321
816,-993,-30401
312,3080,4991
556,-793,-28449
288,-353,-13937
304,-2033,9791
552,-1905,9791
808,-1017,-30337
304,-353,-7161
304,-369,-15329
304,-993,2432
800,-993,-30209
784,3080,9791
288,-1745,4351
548,-833,-27809
556,-777,-28641
812,-993,-27809
304,3080,-30209
544,3272,9791
792,-1777,5119
288,-873,-15105
548,-825,-27809
556,-833,-30593
304,-369,-14321
808,-2033,9728
304,-953,-13873
304,-961,-30209
288,-353,2448
800,-1985,5119
304,-993,-14065
304,-369,-14033
804,-961,-30593
812,-2033,5119
556,-1649,5119
548,-825,-27873
288,-889,-30593
