800,-993,-30593
288,-369,2304
288,-369,-15329
288,-889,-30593
288,1668,-27873
288,-873,-13937
800,-993,-30593
288,-369,2304
288,-369,-15329
288,-889,-30593
288,1668,-27873
288,-873,-13937
768,-761,-27873
804,3592,4896
804,3336,8383
796,-1745,9407
784,-2001,8192
792,-1745,9407
288,-889,-30593
288,-873,-14193
804,-2033,-30465
800,-993,-30529
800,-2033,8255
804,-993,-28065
800,6416,16510
804,-1777,4351
804,-993,-30529
804,-1777,8255
288,-889,-14097
288,-369,-14257
800,6160,16510
288,-873,-30593
288,-873,-30593
796,-993,-14129
288,-873,-14097
288,-873,-30593
792,-1745,9791
796,-2033,8192
288,-889,-14129
804,-993,-30273
800,-1745,8255
804,-993,-14129
804,-993,-13873
800,-2033,-28449
288,-369,-14257
804,-993,-14129
808,-993,-14849
812,-1777,8383
804,-1777,8383
804,-1777,9791
800,-993,-14097
800,-993,-14129
288,-889,-30337
792,-993,-30657
784,-1777,9919
796,-1777,8255
796,-993,2176
288,-889,-13841
288,-369,-14257
288,-889,-30529
800,-2001,-30465
288,-889,-14097
804,-2001,9279
808,-1777,9791
800,-1777,8383
804,-1777,9791
804,-2033,8255
800,-993,-14129
288,-369,-14001
804,-2033,8255
288,-889,-15105
800,-1745,8255
288,-369,-15233
288,-889,-13873
792,-993,-14129
800,-993,-14097
800,-993,-30337
796,-993,-14129
804,-1777,4351
288,-369,-14321
288,-889,-14193
800,6160,19582
288,3208,4223
800,-2001,9728
800,-1777,8383
288,-889,-15105
804,-1745,8255
804,-2033,9728
804,-1745,8255
288,-889,-15105
804,-1777,5119
288,-889,-30529
288,-369,-14001
800,6160,16510
288,-889,-14129
288,-369,-14001
792,-993,-13937
792,-993,-14129
784,-2033,-30209
792,-1777,8383
796,-993,-15105
288,-873,-14193
800,6160,5119
288,3208,-28449
288,-889,-15105
804,-2033,9728
796,-993,-14129
796,-961,-13873
288,-873,-30593
288,-873,-13937
796,-993,-14129
800,-2033,-30209
288,-873,-14193
288,-889,-14097
804,-2001,9728
800,-993,-30593
804,-993,-13873
804,-993,-30593
288,-369,-14257
800,-993,-13873
804,-993,-13937
800,3080,-27937
288,-369,-30657
804,-1777,9919
288,-889,-14193
796,-1777,9791
288,3208,-28449
288,3208,-28513
796,-993,-14193
288,-369,-14321
288,-889,-30337
800,-2001,-28449
792,-1777,8255
792,-2001,9791
288,-353,-14001
804,-1017,-14193
800,-2001,-30465
808,-2001,4351
304,-889,-14097
808,-2033,9728
812,-961,-13873
820,-2001,8255
804,-2033,8192
288,-1905,-28641
800,6160,18558
288,-889,-15105
288,-993,-15105
796,-993,-14129
544,-793,-30337
792,-1745,9407
768,-1777,4351
780,-961,-13937
540,-777,-28577
784,6160,9792
536,-793,-30593
796,-2033,-30465
1536,-1665,4351
288,-873,-15105
804,-1777,4351
304,-889,-30593
804,-3809,8446
812,-1729,8255
804,-1777,9791
812,-1777,8383
808,3080,-30209
804,-1745,9919
804,-1777,4351
808,-1017,-13873
288,-381,-14257
784,-961,-15105
792,-961,-15105
780,-993,-13873
784,-993,-30273
528,-777,-30337
