808,-705,1151
516,-833,-31073
540,6160,126
816,-1217,-32097
784,3272,-31585
318,-761,-32097
1544,-1585,767
808,-705,1151
516,-833,-31073
540,6160,126
816,-1217,-32097
784,3272,-31585
318,-761,-32097
1544,-1585,767
808,-705,1151
516,-833,-31073
262,-961,-32225
288,-225,-15857
318,-977,1024
304,-381,-31937
288,-857,-32161
548,-257,-16321
304,-993,-32385
552,-801,-32193
318,-857,-32193
288,-889,-32385
524,-2033,2111
552,-257,-16273
768,-1937,1536
288,-289,-15825
288,-889,512
552,-777,1663
32,772,-15841
288,-857,1024
548,-865,-31201
304,3080,-31489
528,-257,-16305
288,1732,-31649
560,6160,255
312,3144,-31201
288,-865,-32449
808,-897,-31521
768,-993,-32001
304,-969,767
792,6160,6270
768,-889,-32385
780,-1985,1279
280,-777,-31617
304,-2033,1024
316,-317,-15793
318,-705,512
304,-1745,2174
548,-1553,2111
1536,-2065,2111
800,-889,-31873
318,-369,-16001
312,-961,1151
784,-2033,191
272,-1337,639
1024,-7137,8444
524,-2001,1279
316,3208,-32257
796,-897,-32001
260,-569,-31713
540,-793,-31873
780,3272,1056
804,-825,-31201
552,-1985,3135
808,-1985,4159
256,2888,3135
28,1576,-32449
256,-777,-32257
516,-2033,1279
30,772,-16081
312,-4065,127
796,-481,-32129
792,-1777,3263
768,-1273,-32225
312,-641,-15665
312,-369,-16097
0,796,392
780,-257,-15729
284,-1017,-31617
1032,-4001,2048
804,-865,1087
1536,-257,-32385
780,2696,1087
272,3264,639
304,-2001,767
784,-865,1791
784,3720,3135
548,-281,-31937
544,-2129,767
772,-1017,-31713
318,1732,-15857
792,-2497,2302
304,3080,1151
516,-865,-31713
792,-1905,3072
796,-1201,1279
548,-1969,4350
548,-897,-32129
804,6160,2111
804,-825,-15857
552,-889,3263
256,-665,-31585
286,-865,-32001
1792,6416,2302
768,-2033,2111
560,-993,-32257
60,1632,-15889
260,-281,-31009
524,-1201,2111
804,-1873,1024
804,6544,3326
544,-793,-32193
304,2952,2111
804,-1905,-31713
288,-889,-32193
318,-961,-31521
548,3272,2111
792,3080,3136
808,-1745,2111
808,-993,-31137
544,-777,-32193
560,-825,-32385
560,-793,639
288,-865,-32385
304,-905,-31873
312,-985,-31585
560,-257,-16001
288,3272,-31521
288,-305,-16097
304,3080,-31713
804,-1985,3263
792,-793,-31201
812,-1745,1215
512,-1017,639
548,-257,-15793
1800,-1921,1279
564,6416,2174
304,-449,-15793
800,-1937,2111
288,-285,-16257
800,-2001,1024
312,1540,-31713
1800,-1665,2111
288,-825,-31745
304,-1777,1279
560,-1729,767
288,-1905,2111
804,3272,-31713
256,-825,127
552,-793,1536
792,3272,-32097
1792,-1729,1791
288,-449,-16321
256,-1017,-31649
256,-525,-15633
1792,-1905,2239
516,3080,-32097
304,3080,-31009
780,3208,1696
800,-793,-31521
288,-1017,-16113
552,3016,1087
318,1732,-31937
800,-865,-32193
540,-833,-16113
312,-449,-15793
780,-1969,1024
288,-321,-32385
312,-381,-15729
552,-1969,1087
288,-385,-16113
808,-1409,-32225
304,-1249,-31009
520,-1985,1278
288,-865,1663
796,3304,1088
800,-961,2239
288,-1777,767
812,-1017,-32385
804,6288,1279
792,-1937,767
318,-497,-15761
528,-1273,-31713
40,1712,-15873
60,-301,-31713
524,-793,-32449
286,-289,-16065
312,-353,-16001
516,-777,-32097
318,-929,-32097
812,-2033,-31713
800,-1121,-31521
808,-2033,512
312,-241,-16081
544,3784,-32001
768,-257,-32449
48,-317,-16065
520,-2417,2048
288,-541,-15985
-1873,12288,6396
808,-1361,3135
524,-961,2239
784,-1617,1215
776,-1649,767
548,-1521,2111
528,-961,-32449
32,536,-7705
820,3016,2239
288,-1505,-31713
780,-1049,-32225
-1897,0,255
644,3776,-31713
772,-737,-31713
48,-293,-32385
0,1304,-31745
780,-993,-32385
516,-961,-31073
804,-897,-32001
286,-305,-16017
318,-353,-15857
1032,-4065,2111
544,3528,1088
62,828,592
304,-317,-15921
304,-761,-31713
304,-369,-16065
516,-1905,1087
784,-1265,3135
804,-377,-16113
516,-833,-31713
552,-1777,3135
816,-2001,767
1800,-2753,2174
512,-257,-15793
516,-897,-32097
524,-793,-32193
804,-865,512
