0.2697615027427673,0.0941260978579521,-0.7270157933235168,0.7082243561744689,-0.2911352515220642,-2.5121095180511475,-0.3890099823474884,-0.0953869000077248,-1.500602126121521,-0.8287245631217957,0.5196888446807861,1.035597324371338
-0.3851682841777801,0.6870486736297607,0.3788999319076538,0.2807002067565918,-0.9817689657211303,-0.6121186017990112,0.3573159277439117,-0.7604663372039794,-0.330763429403305,-0.6451627612113952,0.4765056669712067,1.6688449382781982
-1.2739734649658203,0.2712987661361694,0.680175244808197,-0.5600599646568298,-1.281843662261963,0.9836484789848327,0.4115880429744721,-1.18226957321167,1.5133490562438965,-0.5094966292381286,0.7126213312149047,2.5343525409698486
-1.510546088218689,0.5051716566085815,0.8363972902297973,-1.3639837503433228,-1.3076142072677612,0.2832719385623932,-0.0934597104787827,-1.1390303373336792,1.5261622667312622,-0.1959318965673447,1.0436208248138428,2.729773759841919
-0.9533875584602355,0.4218941926956177,0.239269956946373,-1.2515250444412231,-0.6712324619293212,-1.3724265098571777,0.10489521920681,-0.5349742174148558,0.2896896302700043,0.7416214346885681,1.039126992225647,1.8306812047958374
-0.6382039785385131,-0.2495006620883942,-0.7780290246009826,-0.5141051411628723,-0.2664892971515655,-1.5713019371032715,1.0945992469787598,-0.1655171364545822,-0.4829766750335694,1.3821821212768555,0.5457373261451721,0.3147752583026886
-0.6552537679672241,-1.1508804559707642,-1.7069519758224487,-0.4557169377803803,-0.3364338874816894,-0.3461445569992065,1.7859042882919312,-0.7211377620697021,-0.9063702225685119,1.0928688049316406,-0.3542296886444092,-0.9264628887176513
-0.9202620387077332,-0.3350816667079925,-0.2779038548469543,-1.3191429376602173,-0.6179641485214233,0.2375989109277725,1.498581051826477,-1.6795568466186523,-0.8279916644096375,0.3209697008132935,-1.082664132118225,-0.9155275821685791
-1.070816159248352,0.5627849102020263,0.293889045715332,-1.9943740367889404,-0.2998374104499817,0.6242953538894653,1.134772539138794,-1.3478100299835205,-0.8529348969459533,0.1331530511379242,-1.3236056566238403,-1.1164319515228271
-1.092159390449524,1.0974727869033813,0.0274706035852432,-1.2083684206008911,-0.3465220332145691,-0.2742229998111725,0.9954598546028137,-1.006971836090088,-0.8193496465682983,0.748506188392639,-1.2031744718551636,-1.1990004777908325
-1.1467704772949219,1.280182957649231,-0.4364651739597321,-1.2317770719528198,-0.8208788633346557,-2.346245527267456,0.3437888026237488,-1.208392858505249,-0.8191678524017333,0.8955371975898742,-0.8985713720321655,-0.4860832989215851
-1.3550397157669067,1.3173397779464722,-0.4162372946739197,-1.85615873336792,-0.7219178676605223,-2.254629135131836,-0.5041406750679016,-1.2547492980957031,-1.3754374980926514,0.0886018797755241,-0.8065893054008483,-0.1227997839450836
-1.3809219598770142,1.3983688354492188,0.3664670586585998,-2.0018081665039062,-0.4081047177314759,-0.2604093551635742,-0.9603340029716491,-1.3190267086029053,-2.1851017475128174,-0.4463801383972168,-0.9929315447807312,-0.0055822599679232
-1.2430903911590576,1.3646320104599,1.2729620933532715,-1.7020257711410522,-0.5301311016082763,0.636040449142456,-0.7426331639289855,-1.736523985862732,-0.9573153853416442,0.3492201864719391,-1.3226159811019897,0.2287186533212662
-1.1497548818588257,1.1821508407592773,1.5453206300735474,-1.6108824014663696,-0.6391958594322203,0.655313730239868,-0.9761498570442199,-1.6282438039779663,-0.757942795753479,0.880317211151123,-1.6913102865219116,0.2381238788366318
-1.0629652738571167,1.0008270740509033,1.5461757183074951,-1.507685661315918,-0.9483048915863037,-0.1069347783923149,-0.6359635591506958,-1.4886019229888916,-1.3051769733428955,0.8274591565132141,-1.7244048118591309,-0.0591883882880211
-1.3534998893737793,0.9220966100692749,0.7474962472915649,-1.0809684991836548,-1.0919814109802246,0.1285407543182373,0.2063034027814865,-1.3753794431686401,-0.6050475239753723,0.6654565334320068,-1.3602938652038574,-0.4629619121551514
-1.7219517230987549,0.8040718436241149,-0.1050676256418228,-0.7989814281463623,-0.5047255754470825,-0.5085459351539611,0.3515652120113373,-1.0753241777420044,-0.3175112009048462,0.3918752670288086,-1.1520882844924927,-0.6993013024330139
-1.1118885278701782,0.3601857125759125,-1.0402787923812866,-0.5416274666786193,-0.2573361694812775,-2.042950391769409,-0.3803403973579407,-1.0525538921356201,-0.7997745275497437,-0.2136497050523758,-1.1547173261642456,-1.0699357986450195
-0.826661467552185,-0.6623809337615966,-1.4767320156097412,-0.6208990216255187,-0.5124420523643493,-2.9620249271392822,-0.4255998730659485,-1.5157889127731323,-1.4318174123764038,-0.2169210463762283,-1.4375115633010864,-1.5708377361297607
-0.9194985628128051,-0.9558814764022827,-1.5041238069534302,-1.3012703657150269,-0.6374915242195129,-2.839369058609009,0.4749217033386231,-1.9079936742782593,-1.642845869064331,0.1769158989191055,-1.6851747035980225,-1.7842384576797485
-0.8455709815025328,0.2485588639974594,-1.6688156127929688,-1.9865282773971558,-0.1369916796684265,-2.660418748855591,0.993853747844696,-1.2944104671478271,-1.6095380783081055,0.7214102745056152,-1.706129789352417,-1.4186344146728516
-0.469018429517746,0.9551293849945068,-1.5613305568695068,-0.473732590675354,0.020823897793889,-2.913616180419922,1.199716329574585,-0.8821717500686646,-1.5189025402069092,0.6713497042655944,-1.5322061777114868,-1.0082038640975952
